lead_id,month,year,state,numberOfCalls,callTimeMinute
57065,2,2021,Oklahoma,6,39.60
57067,2,2021,Arkansas,10,108.10
57073,2,2021,Oklahoma,3,67.82
57075,2,2021,Oklahoma,11,21.60
57079,2,2021,Oklahoma,18,34.90
57081,2,2021,Arkansas,5,63.98
57083,2,2021,Oklahoma,11,67.67
57085,2,2021,Oklahoma,9,29.23
57087,2,2021,Oklahoma,2,17.95
57089,2,2021,Oklahoma,10,108.47
57099,2,2021,Oklahoma,2,9.73
57100,2,2021,Arkansas,2,96.48
57107,2,2021,Oklahoma,13,119.45
57109,2,2021,Oklahoma,17,34.52
57113,2,2021,Oklahoma,8,130.15
57114,2,2021,Oklahoma,10,75.38
57115,2,2021,Oklahoma,17,111.95
57118,2,2021,Oklahoma,12,75.90
57123,2,2021,Arkansas,10,45.30
57125,2,2021,Oklahoma,32,188.03
57126,2,2021,Oklahoma,2,18.45
57130,2,2021,Oklahoma,6,32.77
57140,2,2021,Arkansas,5,50.90
57142,2,2021,Oklahoma,15,105.70
57149,2,2021,Oklahoma,25,205.93
57153,2,2021,Arkansas,16,32.57
57154,2,2021,Arkansas,5,24.53
57157,2,2021,Arkansas,3,102.85
57158,2,2021,Oklahoma,12,26.50
57162,2,2021,Oklahoma,8,22.02
57164,2,2021,Oklahoma,6,43.60
57165,2,2021,Oklahoma,12,194.45
57167,2,2021,Oklahoma,5,84.73
57172,2,2021,Oklahoma,27,144.67
57173,2,2021,Arkansas,9,22.63
57174,2,2021,Oklahoma,17,69.83
57175,2,2021,Oklahoma,2,6.18
57177,2,2021,Oklahoma,11,151.80
57179,2,2021,Arkansas,32,124.57
57187,2,2021,Arkansas,25,31.05
57188,2,2021,Arkansas,32,181.82
57192,2,2021,Arkansas,4,37.42
57196,2,2021,Oklahoma,9,31.87
57198,2,2021,Oklahoma,1,45.28
57205,2,2021,Oklahoma,35,69.47
57206,2,2021,Arkansas,19,46.58
57207,2,2021,Oklahoma,8,42.43
57216,2,2021,Oklahoma,8,26.57
57217,2,2021,Oklahoma,15,42.68
57224,2,2021,Oklahoma,16,25.37
57226,2,2021,Arkansas,19,46.63
57227,2,2021,Oklahoma,11,197.42
57236,2,2021,Oklahoma,5,64.52
57238,2,2021,Oklahoma,33,141.85
57266,2,2021,Oklahoma,13,56.27
57270,2,2021,Oklahoma,3,47.47
57273,2,2021,Oklahoma,4,67.72
57274,2,2021,Oklahoma,9,29.33
57275,2,2021,Oklahoma,11,95.20
57278,2,2021,Oklahoma,12,57.22
57279,2,2021,Tennessee,3,77.20
57286,2,2021,Oklahoma,8,17.35
57287,2,2021,Arkansas,26,121.72
57294,2,2021,Oklahoma,3,23.98
57297,2,2021,Oklahoma,9,47.27
57299,2,2021,Arkansas,16,96.83
57301,2,2021,Arkansas,4,39.95
57304,2,2021,Oklahoma,5,23.23
57307,2,2021,Arkansas,14,101.82
57313,2,2021,Arkansas,19,24.67
57315,2,2021,Oklahoma,8,33.50
57316,2,2021,Arkansas,15,77.62
57317,2,2021,Oklahoma,14,57.40
57319,2,2021,Arkansas,3,87.00
57322,2,2021,Arkansas,7,95.92
57329,2,2021,Oklahoma,14,65.48
57331,2,2021,Arkansas,7,29.92
57334,2,2021,Oklahoma,2,59.77
57335,2,2021,Oklahoma,16,69.67
57347,2,2021,Oklahoma,5,43.97
57349,2,2021,Oklahoma,15,27.58
57350,2,2021,Oklahoma,18,102.77
57351,2,2021,Oklahoma,11,183.22
57353,2,2021,Oklahoma,9,97.93
57361,2,2021,Arkansas,41,237.48
57362,2,2021,Arkansas,15,28.30
57364,2,2021,Oklahoma,4,31.83
57366,2,2021,Oklahoma,18,84.95
57367,2,2021,Oklahoma,19,25.45
57374,2,2021,Oklahoma,5,26.85
57376,2,2021,Oklahoma,16,27.67
57377,2,2021,Oklahoma,15,86.17
57378,2,2021,Oklahoma,24,68.30
57379,2,2021,Arkansas,2,35.35
57383,2,2021,Oklahoma,23,44.33
57387,2,2021,Arkansas,3,37.70
57390,2,2021,Oklahoma,12,66.32
57391,2,2021,Oklahoma,5,65.97
57394,2,2021,Arkansas,12,59.80
57395,2,2021,Oklahoma,4,77.77
57397,2,2021,Oklahoma,7,17.47
57398,2,2021,Oklahoma,5,81.42
57399,2,2021,Arkansas,6,93.87
57404,2,2021,Oklahoma,6,111.10
57405,2,2021,Oklahoma,9,103.95
57408,2,2021,Arkansas,2,59.43
57412,2,2021,Arkansas,3,20.58
57413,2,2021,Arkansas,16,113.98
57421,2,2021,Oklahoma,8,11.72
57423,2,2021,Oklahoma,18,164.03
57424,2,2021,Arkansas,8,12.95
57426,2,2021,Oklahoma,5,2.20
57428,2,2021,Arkansas,8,79.97
57432,2,2021,Oklahoma,5,63.15
57434,2,2021,Arkansas,13,46.67
57438,2,2021,Oklahoma,18,26.85
57446,2,2021,Oklahoma,3,72.78
57447,2,2021,Oklahoma,8,12.63
57449,2,2021,Oklahoma,7,38.92
57453,2,2021,Arkansas,9,44.43
57457,2,2021,Arkansas,8,109.73
57463,2,2021,Oklahoma,16,20.87
57464,2,2021,Arkansas,9,68.12
57472,2,2021,Oklahoma,5,81.38
57477,2,2021,Oklahoma,20,22.43
57478,2,2021,Arkansas,1,29.40
57485,2,2021,Oklahoma,15,63.67
57487,2,2021,Oklahoma,14,115.27
57492,2,2021,Oklahoma,2,177.30
57493,2,2021,Oklahoma,2,28.43
57494,2,2021,Arkansas,17,29.92
57500,2,2021,Oklahoma,9,58.43
57502,2,2021,Oklahoma,3,45.45
57507,2,2021,Oklahoma,12,107.23
57514,2,2021,Oklahoma,7,53.30
57516,2,2021,Arkansas,8,79.30
57518,2,2021,Arkansas,3,15.33
57519,2,2021,Oklahoma,8,56.55
57520,2,2021,Oklahoma,2,24.82
57525,2,2021,Arkansas,17,58.13
57526,2,2021,Oklahoma,7,56.88
57541,2,2021,Oklahoma,19,20.17
57542,2,2021,Oklahoma,9,60.95
57544,2,2021,Arkansas,6,100.42
57547,2,2021,Oklahoma,2,16.03
57548,2,2021,Oklahoma,8,137.38
57550,2,2021,Oklahoma,16,28.85
57552,2,2021,Oklahoma,4,30.62
57558,2,2021,Oklahoma,8,86.53
57561,2,2021,Oklahoma,7,43.35
57567,2,2021,Arkansas,6,24.98
57572,2,2021,Oklahoma,21,225.60
57574,2,2021,Arkansas,8,33.98
57582,2,2021,Arkansas,15,117.50
57590,2,2021,Oklahoma,17,61.43
57591,2,2021,Oklahoma,2,18.57
57599,2,2021,Oklahoma,3,61.15
57606,2,2021,Arkansas,9,93.12
57611,2,2021,Tennessee,11,116.63
57614,2,2021,Oklahoma,15,46.77
57620,2,2021,Oklahoma,8,41.00
57621,2,2021,Arkansas,12,105.33
57622,2,2021,Arkansas,3,25.38
57623,2,2021,Arkansas,3,40.52
57627,2,2021,Oklahoma,4,19.58
57630,2,2021,Oklahoma,19,31.68
57633,2,2021,Arkansas,9,19.95
57645,2,2021,Oklahoma,5,73.77
57647,2,2021,Arkansas,18,44.88
57648,2,2021,Oklahoma,13,225.58
57649,2,2021,Arkansas,21,38.03
57657,2,2021,Oklahoma,4,19.55
57658,2,2021,Arkansas,16,37.43
57659,2,2021,Oklahoma,12,132.27
57660,2,2021,Arkansas,15,45.03
57664,2,2021,Oklahoma,20,42.58
57673,2,2021,Oklahoma,5,49.30
57674,2,2021,Arkansas,21,33.45
57675,2,2021,Oklahoma,3,41.65
57676,2,2021,Oklahoma,4,71.43
57677,2,2021,Oklahoma,12,13.62
57682,2,2021,Oklahoma,13,7.05
57684,2,2021,Oklahoma,24,130.25
57693,2,2021,Missouri,17,41.27
57695,2,2021,Oklahoma,15,66.60
57697,2,2021,Oklahoma,12,8.07
57699,2,2021,Oklahoma,15,77.42
57700,2,2021,Arkansas,8,139.28
57701,2,2021,Arkansas,12,27.05
57705,2,2021,Arkansas,5,67.43
57706,2,2021,Arkansas,1,22.33
57708,2,2021,Arkansas,7,28.48
57711,2,2021,Oklahoma,11,46.83
57718,2,2021,Arkansas,4,13.92
57719,2,2021,Tennessee,2,5.03
57723,2,2021,Oklahoma,7,25.32
57733,2,2021,Arkansas,8,105.98
57737,2,2021,Arkansas,12,98.55
57740,2,2021,Arkansas,12,12.53
57742,2,2021,Oklahoma,6,26.12
57744,2,2021,Arkansas,3,64.73
57745,2,2021,Arkansas,2,17.43
57746,2,2021,Arkansas,2,22.90
57756,2,2021,Arkansas,8,95.30
57758,2,2021,Oklahoma,6,27.88
57759,2,2021,Oklahoma,7,18.00
57761,2,2021,Select a state,16,5.52
57763,2,2021,Oklahoma,19,23.92
57765,2,2021,Arkansas,8,126.48
57768,2,2021,Tennessee,16,80.60
57770,2,2021,Oklahoma,13,24.37
57771,2,2021,Oklahoma,5,17.00
57773,2,2021,Arkansas,13,224.08
57776,2,2021,Oklahoma,2,26.58
57777,2,2021,Arkansas,3,106.28
57780,2,2021,Arkansas,4,75.68
57785,2,2021,Arkansas,4,34.77
57787,2,2021,Oklahoma,8,101.68
57791,2,2021,Arkansas,6,18.65
57793,2,2021,Arkansas,8,19.77
57794,2,2021,Oklahoma,12,135.78
57797,2,2021,Arkansas,5,61.23
57819,2,2021,Oklahoma,11,28.60
57834,2,2021,Oklahoma,2,89.33
57868,2,2021,Oklahoma,20,91.37
57876,2,2021,Oklahoma,12,85.88
57882,2,2021,Oklahoma,4,87.27
57889,2,2021,Oklahoma,2,24.12
57908,2,2021,Oklahoma,9,19.62
57920,2,2021,Oklahoma,4,49.22
57933,2,2021,Oklahoma,12,17.70
57936,2,2021,Arkansas,3,90.17
57954,2,2021,Arkansas,7,235.88
57955,2,2021,Arkansas,18,20.07
57961,2,2021,Oklahoma,20,44.70
57963,2,2021,Oklahoma,10,78.07
57971,2,2021,Oklahoma,14,22.00
57988,2,2021,Oklahoma,1,61.75
58003,2,2021,Tennessee,7,45.70
58005,2,2021,Oklahoma,5,44.90
58006,2,2021,Oklahoma,13,156.08
58008,2,2021,Oklahoma,8,100.10
58016,2,2021,Oklahoma,4,27.80
58040,2,2021,Oklahoma,3,23.32
58043,2,2021,Arkansas,5,54.33
58045,2,2021,Arkansas,7,43.82
58054,2,2021,Tennessee,19,125.33
58057,2,2021,Oklahoma,6,45.70
58060,2,2021,Oklahoma,16,41.65
58064,2,2021,Oklahoma,10,75.47
58073,2,2021,Oklahoma,7,79.38
58078,2,2021,Oklahoma,17,175.38
58079,2,2021,Oklahoma,20,112.42
58086,2,2021,Arkansas,12,9.83
58089,2,2021,Oklahoma,7,23.38
58098,2,2021,Missouri,3,24.03
58101,2,2021,Arkansas,6,23.28
58105,2,2021,Oklahoma,13,24.75
58127,2,2021,Oklahoma,2,25.75
58132,2,2021,Arkansas,5,20.60
58134,2,2021,Oklahoma,4,70.92
58135,2,2021,Oklahoma,4,80.25
58137,2,2021,Oklahoma,11,184.37
58142,2,2021,Oklahoma,14,135.48
58145,2,2021,Oklahoma,13,40.05
58161,2,2021,Oklahoma,31,92.77
58166,2,2021,Oklahoma,3,80.48
58167,2,2021,Oklahoma,3,15.00
58174,2,2021,Arkansas,20,90.05
58178,2,2021,Arkansas,1,40.13
58182,2,2021,Arkansas,21,99.50
58185,2,2021,Oklahoma,7,61.32
58210,2,2021,Oklahoma,20,86.25
58212,2,2021,Oklahoma,2,14.88
58213,2,2021,Missouri,17,94.53
58219,2,2021,Arkansas,5,2.10
58222,2,2021,Missouri,10,67.82
58240,2,2021,Oklahoma,3,35.47
58243,2,2021,Arkansas,3,26.30
58253,2,2021,Arkansas,4,78.37
58259,2,2021,Arkansas,4,33.42
58265,2,2021,Arkansas,9,96.35
58291,2,2021,Arkansas,9,43.17
58293,2,2021,Arkansas,22,211.10
58299,2,2021,Oklahoma,3,80.77
58307,2,2021,Oklahoma,15,96.78
58312,2,2021,Arkansas,28,167.95
58316,2,2021,Arkansas,9,113.02
58317,2,2021,Select a state,2,7.30
58321,2,2021,Arkansas,17,14.78
58329,2,2021,Arkansas,13,120.43
58332,2,2021,Oklahoma,18,27.72
58333,2,2021,Arkansas,16,160.57
58349,2,2021,Oklahoma,7,38.47
58358,2,2021,Oklahoma,6,29.75
58384,2,2021,Oklahoma,2,29.38
58389,2,2021,Oklahoma,19,37.13
58403,2,2021,Oklahoma,4,9.30
58418,2,2021,Oklahoma,11,91.62
58442,2,2021,Oklahoma,5,94.50
58445,2,2021,Oklahoma,9,19.12
58446,2,2021,Oklahoma,1,12.60
58476,2,2021,Arkansas,6,25.98
58482,2,2021,Oklahoma,6,47.17
58486,2,2021,Oklahoma,1,23.07
58489,2,2021,Oklahoma,17,95.67
58490,2,2021,Oklahoma,25,173.60
58494,2,2021,Oklahoma,5,25.93
58495,2,2021,Oklahoma,1,28.12
58503,2,2021,Arkansas,7,55.10
58504,2,2021,Oklahoma,4,67.93
58506,2,2021,Oklahoma,12,29.48
58510,2,2021,Oklahoma,7,63.88
58519,2,2021,Arkansas,11,26.62
58520,2,2021,Arkansas,10,37.18
58528,2,2021,Oklahoma,6,47.62
58530,2,2021,Oklahoma,12,20.80
58531,2,2021,Oklahoma,8,16.75
58534,2,2021,Arkansas,26,197.12
58535,2,2021,Oklahoma,6,59.30
58536,2,2021,Oklahoma,8,66.30
58538,2,2021,Arkansas,22,122.57
58539,2,2021,Missouri,7,54.77
58541,2,2021,Oklahoma,8,56.37
58542,2,2021,Oklahoma,6,32.05
58543,2,2021,Oklahoma,8,91.27
58544,2,2021,Oklahoma,6,109.32
58546,2,2021,Arkansas,2,3.25
58548,2,2021,Arkansas,3,19.57
58556,2,2021,Oklahoma,5,29.13
58561,2,2021,Missouri,9,97.78
58562,2,2021,Arkansas,2,22.72
58567,2,2021,Oklahoma,9,23.88
58568,2,2021,Oklahoma,6,15.07
58571,2,2021,Oklahoma,16,27.48
58572,2,2021,Arkansas,8,20.75
58574,2,2021,Oklahoma,20,113.43
58583,2,2021,Oklahoma,20,253.35
58593,2,2021,Arkansas,13,36.58
58597,2,2021,Oklahoma,2,76.47
58603,2,2021,Oklahoma,5,53.82
58607,2,2021,Oklahoma,17,35.63
58609,2,2021,Oklahoma,18,120.12
58610,2,2021,Oklahoma,6,78.42
58611,2,2021,Arkansas,3,26.65
58613,2,2021,Oklahoma,33,26.03
58616,2,2021,Oklahoma,17,24.77
58621,2,2021,Oklahoma,3,105.18
58630,2,2021,Oklahoma,3,82.55
58632,2,2021,Oklahoma,4,76.48
58636,2,2021,Oklahoma,3,76.27
58638,2,2021,Oklahoma,1,13.32
58639,2,2021,Oklahoma,8,36.30
58640,2,2021,Oklahoma,4,27.73
58646,2,2021,Arkansas,4,33.98
58651,2,2021,Oklahoma,19,66.17
58655,2,2021,Arkansas,18,66.12
58657,2,2021,Oklahoma,9,17.28
58665,2,2021,Oklahoma,4,103.58
58670,2,2021,Arkansas,37,64.13
58674,2,2021,Arkansas,4,15.10
58676,2,2021,Oklahoma,5,29.68
58677,2,2021,Oklahoma,1,23.78
58682,2,2021,Oklahoma,3,12.68
58683,2,2021,Oklahoma,13,18.78
58690,2,2021,Oklahoma,15,18.23
58697,2,2021,Oklahoma,6,16.78
58702,2,2021,Oklahoma,17,91.67
58714,2,2021,Oklahoma,9,32.12
58718,2,2021,Oklahoma,7,149.38
58720,2,2021,Arkansas,2,12.17
58722,2,2021,Oklahoma,10,27.15
58726,2,2021,Oklahoma,2,49.33
58731,2,2021,Oklahoma,10,22.57
58732,2,2021,Oklahoma,12,101.63
58734,2,2021,Oklahoma,1,10.83
58736,2,2021,Oklahoma,15,25.68
58744,2,2021,Oklahoma,15,46.20
58756,2,2021,Oklahoma,7,24.63
58758,2,2021,Oklahoma,1,16.42
58764,2,2021,Arkansas,16,58.95
58765,2,2021,Arkansas,9,73.03
58767,2,2021,Arkansas,10,61.67
58768,2,2021,Oklahoma,5,9.48
58771,2,2021,Oklahoma,11,87.92
58774,2,2021,Oklahoma,10,39.32
58778,2,2021,Missouri,6,13.63
58784,2,2021,Arkansas,6,23.72
58785,2,2021,Oklahoma,14,55.48
58787,2,2021,Oklahoma,13,47.32
58790,2,2021,Oklahoma,1,13.67
58801,2,2021,Oklahoma,2,16.57
58812,2,2021,Oklahoma,4,23.70
58814,2,2021,Arkansas,2,7.75
58825,2,2021,Oklahoma,8,43.58
58837,2,2021,Arkansas,5,79.13
58838,2,2021,Oklahoma,3,48.55
58840,2,2021,Missouri,12,45.38
58844,2,2021,Arkansas,11,28.15
58846,2,2021,Oklahoma,4,16.50
58847,2,2021,Oklahoma,11,52.32
58852,2,2021,Arkansas,11,23.18
58854,2,2021,Arkansas,15,33.03
58864,2,2021,Oklahoma,39,178.37
58873,2,2021,Oklahoma,2,9.68
58874,2,2021,Arkansas,3,17.72
58875,2,2021,Arkansas,4,55.42
58877,2,2021,Oklahoma,31,173.33
58886,2,2021,Oklahoma,20,169.08
58890,2,2021,Oklahoma,2,21.97
58893,2,2021,Oklahoma,15,104.23
58895,2,2021,Arkansas,15,50.65
58898,2,2021,Arkansas,7,28.20
58900,3,2021,Oklahoma,12,13.62
58901,3,2021,Oklahoma,3,39.05
58902,3,2021,Oklahoma,7,26.77
58904,3,2021,Oklahoma,2,27.08
58912,3,2021,Oklahoma,6,142.80
58916,3,2021,Oklahoma,8,30.93
58917,3,2021,Oklahoma,21,18.35
58918,3,2021,Oklahoma,12,80.70
58920,3,2021,Oklahoma,6,48.77
58924,3,2021,Missouri,9,90.48
58925,3,2021,Oklahoma,2,3.93
58927,3,2021,Oklahoma,2,31.83
58931,3,2021,Oklahoma,15,34.27
58938,3,2021,Arkansas,18,185.72
58940,3,2021,Arkansas,15,88.27
58942,3,2021,Oklahoma,2,15.52
58944,3,2021,Oklahoma,2,26.73
58946,3,2021,Oklahoma,4,46.67
58947,3,2021,Oklahoma,10,32.38
58950,3,2021,Oklahoma,10,47.20
58953,3,2021,Oklahoma,4,42.55
58955,3,2021,Oklahoma,10,34.57
58956,3,2021,Arkansas,4,37.93
58957,3,2021,Oklahoma,14,125.53
58964,3,2021,Oklahoma,19,36.38
58967,3,2021,Oklahoma,1,19.53
58970,3,2021,Oklahoma,4,42.27
58984,3,2021,Oklahoma,3,17.52
58987,3,2021,Missouri,9,18.70
58990,3,2021,Tennessee,7,67.42
58991,3,2021,Tennessee,10,30.95
58994,3,2021,Tennessee,10,28.47
58996,3,2021,Tennessee,1,11.40
59004,3,2021,Oklahoma,5,67.02
59006,3,2021,Arkansas,2,27.30
59015,3,2021,Tennessee,5,51.10
59016,3,2021,Arkansas,5,102.58
59017,3,2021,Oklahoma,3,13.70
59019,3,2021,Oklahoma,10,36.27
59022,3,2021,Tennessee,8,24.92
59023,3,2021,Oklahoma,11,20.90
59030,3,2021,Oklahoma,15,133.25
59031,3,2021,Arkansas,5,98.08
59041,3,2021,Arkansas,10,14.77
59042,3,2021,Arkansas,2,17.20
59043,3,2021,Tennessee,5,28.72
59049,3,2021,Arkansas,16,22.45
59050,3,2021,Arkansas,15,230.97
59060,3,2021,Arkansas,5,128.88
59064,3,2021,Tennessee,9,12.00
59065,3,2021,Tennessee,5,20.37
59071,3,2021,Arkansas,11,79.88
59078,3,2021,Oklahoma,9,114.58
59079,3,2021,Tennessee,15,21.52
59084,3,2021,Oklahoma,11,175.12
59094,3,2021,Oklahoma,12,15.25
59102,3,2021,Arkansas,9,73.32
59113,3,2021,Arkansas,5,14.10
59114,3,2021,Oklahoma,6,42.05
59116,3,2021,Arkansas,16,79.78
59119,3,2021,Arkansas,6,106.22
59125,3,2021,Tennessee,22,10.95
59127,3,2021,Oklahoma,13,98.98
59128,3,2021,Arkansas,9,57.55
59131,3,2021,Oklahoma,17,116.55
59132,3,2021,Oklahoma,7,26.52
59135,3,2021,Oklahoma,7,104.60
59137,3,2021,Arkansas,6,145.43
59140,3,2021,Oklahoma,10,40.62
59150,3,2021,Oklahoma,27,177.38
59157,3,2021,Oklahoma,22,40.20
59158,3,2021,Arkansas,6,49.62
59168,3,2021,Tennessee,5,46.03
59175,3,2021,Arkansas,6,57.15
59178,3,2021,Oklahoma,9,71.23
59179,3,2021,Oklahoma,5,42.27
59188,3,2021,Arkansas,5,33.00
59203,3,2021,Arkansas,3,19.67
59207,3,2021,Arkansas,15,18.02
59210,3,2021,Oklahoma,2,41.72
59218,3,2021,Oklahoma,1,0.73
59220,3,2021,Arkansas,11,80.25
59222,3,2021,Arkansas,3,16.88
59223,3,2021,Arkansas,11,106.12
59228,3,2021,Oklahoma,7,14.88
59229,3,2021,Oklahoma,7,33.50
59240,3,2021,Tennessee,11,31.07
59241,3,2021,Oklahoma,2,132.20
59249,3,2021,Oklahoma,11,45.83
59251,3,2021,Tennessee,1,18.00
59258,3,2021,Oklahoma,14,117.67
59267,3,2021,Arkansas,17,72.22
59271,3,2021,Oklahoma,3,14.70
59281,3,2021,Oklahoma,18,211.87
59282,3,2021,Oklahoma,11,162.65
59284,3,2021,Tennessee,5,83.35
59291,3,2021,Oklahoma,3,22.12
59298,3,2021,Oklahoma,2,67.78
59299,3,2021,Oklahoma,16,417.22
59300,3,2021,Tennessee,18,32.40
59324,3,2021,Missouri,6,81.55
59327,3,2021,Arkansas,7,117.33
59329,3,2021,Oklahoma,5,72.32
59330,3,2021,Tennessee,14,25.52
59332,3,2021,Tennessee,6,32.72
59333,3,2021,Missouri,3,44.68
59335,3,2021,Oklahoma,1,31.62
59345,3,2021,Arkansas,5,17.33
59346,3,2021,Oklahoma,20,185.68
59347,3,2021,Arkansas,4,18.60
59352,3,2021,Arkansas,7,26.33
59356,3,2021,Arkansas,15,111.85
59358,3,2021,Tennessee,12,13.85
59363,3,2021,Oklahoma,18,194.75
59367,3,2021,Oklahoma,11,142.98
59368,3,2021,Arkansas,26,34.05
59375,3,2021,Arkansas,5,61.65
59378,3,2021,Arkansas,6,27.67
59381,3,2021,Tennessee,32,45.53
59384,3,2021,Tennessee,2,53.63
59387,3,2021,Tennessee,12,193.33
59391,3,2021,Oklahoma,17,127.65
59394,3,2021,Oklahoma,6,82.52
59395,3,2021,Tennessee,3,63.73
59409,3,2021,Tennessee,16,123.88
59410,3,2021,Arkansas,18,38.50
59415,3,2021,Arkansas,20,23.75
59418,3,2021,Arkansas,3,28.75
59419,3,2021,Arkansas,4,8.77
59426,3,2021,Tennessee,8,41.53
59429,3,2021,Tennessee,3,21.10
59432,3,2021,Oklahoma,6,60.22
59437,3,2021,Oklahoma,23,116.62
59450,3,2021,Tennessee,5,40.68
59452,3,2021,Oklahoma,10,50.03
59456,3,2021,Oklahoma,12,34.12
59457,3,2021,Arkansas,6,26.92
59459,3,2021,Arkansas,4,29.50
59463,3,2021,Oklahoma,5,19.18
59465,3,2021,Tennessee,5,23.63
59466,3,2021,Oklahoma,15,62.55
59477,3,2021,Tennessee,3,18.93
59479,3,2021,Tennessee,4,11.27
59480,3,2021,Tennessee,4,109.90
59483,3,2021,Arkansas,3,33.00
59491,3,2021,Arkansas,11,39.92
59494,3,2021,Arkansas,29,57.88
59499,3,2021,Arkansas,19,136.78
59502,3,2021,Oklahoma,9,89.03
59505,3,2021,Oklahoma,5,33.87
59508,3,2021,Arkansas,1,44.82
59510,3,2021,Oklahoma,8,28.87
59519,3,2021,Tennessee,3,69.02
59521,3,2021,Arkansas,13,107.95
59522,3,2021,Tennessee,15,23.23
59526,3,2021,Tennessee,7,64.05
59527,3,2021,Arkansas,40,120.12
59531,3,2021,Tennessee,3,32.33
59532,3,2021,Tennessee,4,21.07
59536,3,2021,Arkansas,37,139.13
59543,3,2021,Oklahoma,5,30.47
59556,3,2021,Arkansas,8,30.82
59564,3,2021,Tennessee,4,46.18
59572,3,2021,Tennessee,1,14.28
59573,3,2021,Tennessee,14,91.72
59577,3,2021,Arkansas,4,21.87
59580,3,2021,Arkansas,2,0.42
59586,3,2021,Tennessee,6,25.43
59589,3,2021,Arkansas,2,17.60
59590,3,2021,Oklahoma,6,97.87
59593,3,2021,Oklahoma,10,129.60
59600,3,2021,Arkansas,16,57.60
59603,3,2021,Tennessee,7,37.53
59604,3,2021,Oklahoma,6,13.87
59613,3,2021,Arkansas,9,23.28
59617,3,2021,Arkansas,4,76.90
59619,3,2021,Tennessee,16,170.22
59621,3,2021,Tennessee,5,15.63
59629,3,2021,Oklahoma,6,39.57
59633,3,2021,Oklahoma,7,28.87
59642,3,2021,Oklahoma,7,31.17
59650,3,2021,Tennessee,9,140.00
59658,3,2021,Arkansas,16,23.37
59660,3,2021,Tennessee,4,69.50
59664,3,2021,Tennessee,1,14.62
59670,3,2021,Arkansas,2,24.57
59682,3,2021,Oklahoma,16,25.45
59684,3,2021,Arkansas,5,35.08
59690,3,2021,Arkansas,25,293.03
59691,3,2021,Oklahoma,3,58.07
59697,3,2021,Tennessee,26,117.97
59701,3,2021,Oklahoma,11,142.12
59703,3,2021,Arkansas,7,50.35
59709,3,2021,Oklahoma,1,25.37
59721,3,2021,Missouri,9,52.12
59722,3,2021,Arkansas,5,16.85
59724,3,2021,Arkansas,16,31.80
59725,3,2021,Arkansas,5,76.93
59734,3,2021,Tennessee,15,51.07
59736,3,2021,Tennessee,6,94.50
59739,3,2021,Oklahoma,27,222.50
59741,3,2021,Oklahoma,6,20.48
59756,3,2021,Arkansas,1,45.90
59758,3,2021,Oklahoma,18,58.80
59762,3,2021,Tennessee,25,172.48
59768,3,2021,Tennessee,18,85.03
59772,3,2021,Tennessee,3,19.32
59774,3,2021,Tennessee,10,55.58
59776,3,2021,Oklahoma,8,160.30
59785,3,2021,Arkansas,8,26.85
59789,3,2021,Oklahoma,19,21.25
59790,3,2021,Arkansas,23,57.62
59796,3,2021,Arkansas,24,68.03
59798,3,2021,Tennessee,3,36.53
59804,3,2021,Oklahoma,5,74.45
59818,3,2021,Oklahoma,8,17.92
59824,3,2021,Arkansas,8,23.45
59861,3,2021,Oklahoma,6,127.40
59878,3,2021,Oklahoma,4,48.05
59882,3,2021,Oklahoma,27,151.10
59885,3,2021,Oklahoma,9,34.80
59889,3,2021,Oklahoma,14,18.73
59903,3,2021,Oklahoma,9,124.18
59905,3,2021,Arkansas,13,97.27
59907,3,2021,Arkansas,17,212.98
59917,3,2021,Oklahoma,3,21.20
59920,3,2021,Oklahoma,2,5.98
59929,3,2021,Oklahoma,8,78.55
59930,3,2021,Oklahoma,4,38.37
59935,3,2021,Oklahoma,15,71.97
59940,3,2021,Oklahoma,9,16.60
59941,3,2021,Oklahoma,1,11.95
59946,3,2021,Arkansas,7,67.27
59951,3,2021,Oklahoma,7,16.00
59955,3,2021,Oklahoma,6,93.47
59960,3,2021,Oklahoma,3,30.18
59962,3,2021,Arkansas,3,20.43
59982,3,2021,Oklahoma,14,91.02
59984,3,2021,Tennessee,1,28.57
59985,3,2021,Tennessee,5,24.37
60008,3,2021,Arkansas,19,26.28
60025,3,2021,Tennessee,12,19.57
60034,3,2021,Tennessee,8,49.28
60036,3,2021,Oklahoma,8,17.95
60039,3,2021,Tennessee,19,15.83
60044,3,2021,Tennessee,4,17.78
60045,3,2021,Oklahoma,8,16.33
60047,3,2021,Arkansas,2,94.10
60048,3,2021,Arkansas,17,50.07
60054,3,2021,Missouri,6,9.28
60064,3,2021,Oklahoma,8,69.60
60073,3,2021,Oklahoma,3,5.23
60077,3,2021,Oklahoma,6,60.23
60089,3,2021,Arkansas,10,110.47
60092,3,2021,Oklahoma,6,21.82
60101,3,2021,Oklahoma,8,159.43
60104,3,2021,Oklahoma,7,101.20
60109,3,2021,Oklahoma,10,76.17
60116,3,2021,Oklahoma,9,84.37
60128,3,2021,Arkansas,6,18.05
60136,3,2021,Arkansas,9,55.80
60139,3,2021,Missouri,5,33.62
60141,3,2021,Arkansas,6,62.87
60147,3,2021,Arkansas,16,32.58
60148,3,2021,Tennessee,14,120.05
60151,3,2021,Arkansas,6,20.20
60152,3,2021,Oklahoma,15,204.10
