lead_id,month,year,state,numberOfAppointments
44540,10,2020,Oklahoma,2
44543,10,2020,Oklahoma,3
44550,11,2020,Arkansas,2
44558,11,2020,Oklahoma,1
44577,11,2020,Arkansas,1
44586,11,2020,Oklahoma,1
44595,11,2020,Oklahoma,1
44596,11,2020,Oklahoma,1
44600,11,2020,Oklahoma,1
44607,11,2020,Arkansas,1
44613,11,2020,Oklahoma,2
44631,11,2020,Oklahoma,1
44639,11,2020,Oklahoma,1
44640,11,2020,Missouri,1
44658,11,2020,Oklahoma,2
44659,11,2020,Oklahoma,1
44684,11,2020,Oklahoma,1
44685,11,2020,Oklahoma,1
44700,11,2020,Tennessee,1
44702,11,2020,Oklahoma,1
44704,11,2020,Oklahoma,1
44727,11,2020,Arkansas,1
44740,11,2020,Arkansas,1
44741,11,2020,Arkansas,2
44748,11,2020,Arkansas,1
44755,11,2020,Oklahoma,1
44757,11,2020,Oklahoma,1
44769,11,2020,Oklahoma,1
44772,11,2020,Arkansas,1
44789,11,2020,Oklahoma,1
44805,11,2020,Oklahoma,1
44811,11,2020,Oklahoma,1
44827,11,2020,Arkansas,2
44834,11,2020,Oklahoma,1
44844,11,2020,Arkansas,1
44873,11,2020,Arkansas,2
44875,11,2020,Oklahoma,2
44887,11,2020,Arkansas,4
44896,11,2020,Tennessee,1
44899,11,2020,Oklahoma,3
44914,11,2020,Oklahoma,1
44918,11,2020,Oklahoma,1
44919,11,2020,Arkansas,1
44920,11,2020,Tennessee,1
44948,11,2020,Tennessee,1
44951,11,2020,Arkansas,1
44969,11,2020,Tennessee,3
45001,11,2020,Oklahoma,1
45005,11,2020,Arkansas,1
45057,11,2020,Tennessee,2
45068,11,2020,Oklahoma,1
45069,11,2020,Tennessee,1
45070,11,2020,Oklahoma,1
45074,11,2020,Oklahoma,1
45075,11,2020,Oklahoma,1
45078,11,2020,Oklahoma,1
45081,11,2020,Oklahoma,1
45092,11,2020,Oklahoma,1
45096,11,2020,Tennessee,1
45099,11,2020,Arkansas,1
45101,11,2020,Oklahoma,1
45105,11,2020,Arkansas,2
45126,11,2020,Tennessee,2
45128,11,2020,Arkansas,1
45138,11,2020,Tennessee,1
45169,11,2020,Tennessee,1
45190,11,2020,Arkansas,1
45198,11,2020,Oklahoma,1
45201,11,2020,Arkansas,2
45202,11,2020,Arkansas,1
45208,11,2020,Oklahoma,1
45210,11,2020,Tennessee,1
45214,11,2020,Tennessee,1
45217,11,2020,Oklahoma,1
45220,11,2020,Tennessee,2
45231,11,2020,Oklahoma,1
45236,11,2020,Tennessee,1
45238,11,2020,Oklahoma,1
45241,11,2020,Oklahoma,1
45245,11,2020,Oklahoma,1
45251,11,2020,Oklahoma,1
45257,11,2020,Oklahoma,3
45266,11,2020,Tennessee,1
45293,11,2020,Missouri,1
45307,11,2020,Tennessee,1
45309,11,2020,Oklahoma,4
45320,11,2020,Tennessee,1
45348,11,2020,Oklahoma,1
45355,11,2020,Oklahoma,1
45364,11,2020,Arkansas,1
45365,11,2020,Oklahoma,3
45370,11,2020,Oklahoma,1
45381,11,2020,Oklahoma,1
45389,11,2020,Tennessee,3
45403,11,2020,Arkansas,1
45407,11,2020,Oklahoma,2
45428,11,2020,Oklahoma,1
45433,11,2020,Oklahoma,1
45434,11,2020,Oklahoma,1
45443,11,2020,Oklahoma,3
45461,11,2020,Oklahoma,1
45463,11,2020,Oklahoma,1
45467,11,2020,Oklahoma,1
45469,11,2020,Arkansas,1
45473,11,2020,Oklahoma,1
45477,11,2020,Oklahoma,1
45478,11,2020,Oklahoma,1
45480,11,2020,Oklahoma,2
45486,11,2020,Oklahoma,1
45489,11,2020,Oklahoma,2
45491,11,2020,Arkansas,1
45517,11,2020,Oklahoma,1
45525,11,2020,Oklahoma,1
45541,11,2020,Oklahoma,1
45563,11,2020,Oklahoma,1
45577,11,2020,Oklahoma,1
45585,11,2020,Tennessee,1
45592,11,2020,Oklahoma,1
45594,11,2020,Oklahoma,1
45599,11,2020,Oklahoma,1
45601,11,2020,Oklahoma,1
45606,11,2020,Oklahoma,1
45635,11,2020,Missouri,1
45645,11,2020,Arkansas,2
45650,11,2020,Oklahoma,3
45660,11,2020,Oklahoma,2
45672,11,2020,Arkansas,4
45676,11,2020,Arkansas,1
45689,11,2020,Oklahoma,7
45703,11,2020,Oklahoma,1
45704,11,2020,Oklahoma,1
45722,11,2020,Oklahoma,1
45725,11,2020,Oklahoma,1
45727,11,2020,Missouri,1
45728,11,2020,Arkansas,1
45729,11,2020,Oklahoma,1
45744,11,2020,Oklahoma,1
45761,11,2020,Oklahoma,3
45762,11,2020,Oklahoma,1
45766,11,2020,Oklahoma,1
45770,11,2020,Oklahoma,1
45780,11,2020,Oklahoma,1
45798,11,2020,Arkansas,2
45804,11,2020,Oklahoma,1
45805,11,2020,Oklahoma,1
45813,11,2020,Arkansas,4
45832,11,2020,Arkansas,1
45836,11,2020,Oklahoma,1
45843,11,2020,Arkansas,2
45856,11,2020,Oklahoma,1
45864,11,2020,Oklahoma,5
45867,11,2020,Oklahoma,1
45870,11,2020,Oklahoma,2
45886,11,2020,Oklahoma,1
45887,11,2020,Oklahoma,1
45893,11,2020,Oklahoma,1
45900,11,2020,Oklahoma,1
45907,11,2020,Oklahoma,1
45909,11,2020,Oklahoma,1
45910,11,2020,Tennessee,1
45913,11,2020,Arkansas,1
45915,11,2020,Oklahoma,5
45918,11,2020,Arkansas,1
45923,11,2020,Oklahoma,1
45939,11,2020,Oklahoma,3
45946,11,2020,Oklahoma,4
45954,11,2020,Oklahoma,1
45956,11,2020,Arkansas,1
45965,11,2020,Oklahoma,1
45966,11,2020,Arkansas,1
45970,11,2020,Oklahoma,1
45975,11,2020,Oklahoma,1
45978,11,2020,Oklahoma,1
45979,11,2020,Oklahoma,1
45984,11,2020,Oklahoma,1
45985,11,2020,Oklahoma,1
45986,11,2020,Oklahoma,1
45993,11,2020,Oklahoma,1
46010,11,2020,Oklahoma,1
46030,11,2020,Oklahoma,1
46033,11,2020,Oklahoma,2
46034,11,2020,Arkansas,1
46035,11,2020,Oklahoma,1
46037,11,2020,Tennessee,1
46039,11,2020,Oklahoma,2
46048,11,2020,Oklahoma,1
46059,11,2020,Arkansas,1
46065,11,2020,Arkansas,1
46066,11,2020,Tennessee,1
46071,11,2020,Oklahoma,1
46113,11,2020,Oklahoma,1
46114,11,2020,Tennessee,3
46118,11,2020,Oklahoma,1
46119,11,2020,Oklahoma,1
46129,11,2020,Oklahoma,1
46131,11,2020,Arkansas,1
46135,11,2020,Oklahoma,1
46143,11,2020,Missouri,1
46148,11,2020,Oklahoma,1
46152,11,2020,Tennessee,1
46155,11,2020,Tennessee,1
46167,11,2020,Oklahoma,2
46181,11,2020,Oklahoma,1
46233,11,2020,Arkansas,1
46277,11,2020,Oklahoma,2
46295,11,2020,Arkansas,2
46327,11,2020,Arkansas,1
46359,11,2020,Arkansas,1
46401,11,2020,Tennessee,1
46563,11,2020,Tennessee,1
46655,11,2020,Arkansas,1
46664,11,2020,Tennessee,2
46676,11,2020,Oklahoma,1
46685,11,2020,Tennessee,1
46728,11,2020,Tennessee,1
46754,11,2020,Oklahoma,1
46760,11,2020,Arkansas,2
46777,11,2020,Tennessee,1
46787,11,2020,Arkansas,1
46802,11,2020,Oklahoma,1
46815,11,2020,Oklahoma,2
46826,11,2020,Arkansas,1
46855,11,2020,Oklahoma,1
46861,11,2020,Tennessee,2
46863,11,2020,Arkansas,2
46874,11,2020,Oklahoma,1
46891,11,2020,Tennessee,1
46902,11,2020,Oklahoma,2
46930,11,2020,Arkansas,1
46945,11,2020,Arkansas,1
46952,11,2020,Oklahoma,2
46974,11,2020,Arkansas,1
46976,11,2020,Missouri,2
46978,11,2020,Oklahoma,1
46984,11,2020,Oklahoma,1
46990,11,2020,Tennessee,1
46993,11,2020,Oklahoma,2
47002,11,2020,Missouri,4
47003,11,2020,Oklahoma,1
47004,11,2020,Missouri,3
47012,11,2020,Arkansas,1
47014,11,2020,Oklahoma,1
47016,11,2020,Oklahoma,1
47017,11,2020,Tennessee,1
47034,11,2020,Missouri,1
47036,11,2020,Oklahoma,1
47039,11,2020,Oklahoma,1
47042,11,2020,Missouri,1
47045,11,2020,Arkansas,1
47050,11,2020,Oklahoma,1
47054,11,2020,Oklahoma,3
47059,11,2020,Arkansas,1
47060,11,2020,Tennessee,1
47074,11,2020,Oklahoma,1
47086,11,2020,Oklahoma,1
47131,11,2020,Oklahoma,1
47138,11,2020,Oklahoma,1
47151,11,2020,Oklahoma,2
47154,11,2020,Arkansas,1
47155,11,2020,Tennessee,1
47156,11,2020,Oklahoma,1
47159,11,2020,Arkansas,1
47170,11,2020,Arkansas,1
47176,11,2020,Oklahoma,1
47192,11,2020,Oklahoma,1
47193,11,2020,Oklahoma,1
47203,11,2020,Oklahoma,2
47207,11,2020,Oklahoma,1
47229,11,2020,Oklahoma,1
47232,11,2020,Tennessee,1
47238,11,2020,Tennessee,4
47256,11,2020,Missouri,2
47259,11,2020,Oklahoma,1
47267,11,2020,Tennessee,1
47289,11,2020,Oklahoma,1
47307,11,2020,Oklahoma,1
47314,11,2020,Missouri,1
47316,11,2020,Arkansas,1
47320,11,2020,Oklahoma,1
47323,11,2020,Missouri,1
47340,11,2020,Oklahoma,1
47345,11,2020,Oklahoma,1
47347,11,2020,Oklahoma,2
47362,11,2020,Arkansas,1
47368,11,2020,Missouri,1
47370,11,2020,Arkansas,2
47377,11,2020,Arkansas,1
47379,11,2020,Oklahoma,1
47389,11,2020,Tennessee,1
47411,11,2020,Arkansas,1
47412,11,2020,Oklahoma,1
47438,11,2020,Missouri,1
47473,11,2020,Oklahoma,1
47548,11,2020,Arkansas,1
47573,11,2020,Arkansas,1
47700,11,2020,Oklahoma,1
47725,11,2020,Oklahoma,1
47794,11,2020,Arkansas,1
47813,11,2020,Oklahoma,3
47839,11,2020,Arkansas,2
47843,11,2020,Arkansas,1
47845,11,2020,Oklahoma,1
47846,11,2020,Oklahoma,1
47851,11,2020,Oklahoma,1
47858,11,2020,Oklahoma,1
47861,11,2020,Arkansas,1
47867,11,2020,Tennessee,3
47872,11,2020,Tennessee,1
47880,11,2020,Arkansas,4
47883,11,2020,Arkansas,1
47904,11,2020,Arkansas,1
47910,11,2020,Arkansas,7
47925,11,2020,Arkansas,1
47926,11,2020,Arkansas,1
47928,11,2020,Oklahoma,1
47940,11,2020,Arkansas,1
47950,11,2020,Missouri,1
47953,11,2020,Tennessee,2
47962,11,2020,Oklahoma,1
47965,11,2020,Oklahoma,8
47982,11,2020,Arkansas,2
48011,11,2020,Oklahoma,1
48038,11,2020,Arkansas,1
48040,11,2020,Arkansas,2
48064,11,2020,Arkansas,1
48066,11,2020,Arkansas,1
48075,11,2020,Arkansas,1
48077,11,2020,Oklahoma,1
48099,11,2020,Arkansas,1
48112,11,2020,Oklahoma,1
48124,11,2020,Arkansas,4
48135,11,2020,Arkansas,1
48144,11,2020,Arkansas,1
48153,11,2020,Arkansas,3
48157,11,2020,Arkansas,1
48159,11,2020,Oklahoma,1
48233,11,2020,Oklahoma,3
48237,11,2020,Arkansas,1
48256,11,2020,Missouri,1
48259,11,2020,Missouri,1
48316,11,2020,Arkansas,1
48341,11,2020,Arkansas,1
48352,11,2020,Arkansas,6
48372,11,2020,Arkansas,1
48394,11,2020,Oklahoma,1
48407,11,2020,Arkansas,1
48447,11,2020,Oklahoma,1
48501,11,2020,Oklahoma,2
48552,11,2020,Tennessee,2
48564,11,2020,Arkansas,1
48566,11,2020,Oklahoma,1
48572,11,2020,Arkansas,2
48580,11,2020,Arkansas,1
48590,11,2020,Arkansas,1
48600,11,2020,Arkansas,1
48615,11,2020,Oklahoma,2
48616,11,2020,Arkansas,4
48643,11,2020,Arkansas,2
48678,11,2020,Oklahoma,1
48688,11,2020,Oklahoma,1
48695,11,2020,Oklahoma,1
48717,11,2020,Oklahoma,1
48720,11,2020,Oklahoma,1
48727,11,2020,Arkansas,1
48728,11,2020,Missouri,1
48735,11,2020,Missouri,1
48736,11,2020,Oklahoma,1
48762,12,2020,Arkansas,1
48776,12,2020,Tennessee,1
48786,12,2020,Oklahoma,1
48797,12,2020,Arkansas,3
48804,12,2020,Oklahoma,1
48817,12,2020,Oklahoma,1
48854,12,2020,Arkansas,1
48856,12,2020,Arkansas,1
48880,12,2020,Oklahoma,5
48892,12,2020,Arkansas,1
48919,12,2020,Arkansas,1
48925,12,2020,Arkansas,1
48934,12,2020,Tennessee,1
48942,12,2020,Arkansas,1
48969,12,2020,Arkansas,1
48971,12,2020,Oklahoma,2
48976,12,2020,Arkansas,1
48986,12,2020,Arkansas,1
48988,12,2020,Tennessee,1
48999,12,2020,Oklahoma,1
49005,12,2020,Oklahoma,1
49020,12,2020,Arkansas,1
49026,12,2020,Oklahoma,1
49036,12,2020,Arkansas,2
49047,12,2020,Oklahoma,1
49059,12,2020,Arkansas,1
49086,12,2020,Oklahoma,1
49102,12,2020,Oklahoma,1
49115,12,2020,Oklahoma,1
49120,12,2020,Arkansas,1
49123,12,2020,Oklahoma,2
49124,12,2020,Oklahoma,1
49139,12,2020,Arkansas,1
49153,12,2020,Oklahoma,1
49155,12,2020,Oklahoma,1
49156,12,2020,Arkansas,1
49161,12,2020,Arkansas,1
49166,12,2020,Arkansas,1
49171,12,2020,Oklahoma,1
49174,12,2020,Arkansas,1
49182,12,2020,Oklahoma,1
49184,12,2020,Arkansas,1
49194,12,2020,Arkansas,1
49201,12,2020,Arkansas,2
49218,12,2020,Oklahoma,1
49219,12,2020,Arkansas,1
49227,12,2020,Arkansas,5
49228,12,2020,Arkansas,2
49240,12,2020,Oklahoma,1
49253,12,2020,Oklahoma,1
49257,12,2020,Oklahoma,2
49282,12,2020,Oklahoma,5
49294,12,2020,Missouri,1
49296,12,2020,Arkansas,2
49300,12,2020,Oklahoma,2
49301,12,2020,Oklahoma,1
49324,12,2020,Arkansas,1
49331,12,2020,Arkansas,1
49344,12,2020,Arkansas,2
49362,12,2020,Arkansas,1
49385,12,2020,Oklahoma,1
49389,12,2020,Oklahoma,1
49398,12,2020,Arkansas,1
49413,12,2020,Arkansas,1
49415,12,2020,Oklahoma,1
49417,12,2020,Arkansas,5
49418,12,2020,Arkansas,1
49424,12,2020,Oklahoma,1
49430,12,2020,Oklahoma,1
49437,12,2020,Oklahoma,1
49443,12,2020,Arkansas,2
49445,12,2020,Arkansas,1
49455,12,2020,Oklahoma,2
49459,12,2020,Oklahoma,3
49470,12,2020,Arkansas,2
49478,12,2020,Arkansas,2
49479,12,2020,Oklahoma,1
49489,12,2020,Arkansas,1
49497,12,2020,Oklahoma,2
49503,12,2020,Arkansas,1
49517,12,2020,Oklahoma,8
49523,12,2020,Oklahoma,1
49530,12,2020,Arkansas,1
49534,12,2020,Arkansas,1
49535,12,2020,Oklahoma,2
49537,12,2020,Tennessee,1
49538,12,2020,Arkansas,4
49541,12,2020,Arkansas,1
49542,12,2020,Arkansas,2
49551,12,2020,Oklahoma,1
49554,12,2020,Oklahoma,3
49569,12,2020,Tennessee,1
49573,12,2020,Arkansas,1
49577,12,2020,Arkansas,4
49581,12,2020,Missouri,1
49594,12,2020,Missouri,1
49619,12,2020,Arkansas,2
49624,12,2020,Arkansas,2
49626,12,2020,Oklahoma,1
49629,12,2020,Arkansas,2
49632,12,2020,Arkansas,1
49633,12,2020,Arkansas,1
49644,12,2020,Arkansas,4
49648,12,2020,Oklahoma,1
49653,12,2020,Arkansas,1
49678,12,2020,Oklahoma,1
49682,12,2020,Oklahoma,1
49695,12,2020,Oklahoma,1
49726,12,2020,Arkansas,2
49737,12,2020,Oklahoma,3
49747,12,2020,Arkansas,2
49754,12,2020,Missouri,2
49762,12,2020,Arkansas,1
49767,12,2020,Oklahoma,1
49780,12,2020,Arkansas,1
49787,12,2020,Arkansas,2
49792,12,2020,Missouri,3
49793,12,2020,Arkansas,1
49810,12,2020,Arkansas,1
49819,12,2020,Arkansas,4
49821,12,2020,Arkansas,1
49829,12,2020,Oklahoma,1
49837,12,2020,Arkansas,1
49839,12,2020,Oklahoma,2
49852,12,2020,Oklahoma,2
49855,12,2020,Arkansas,3
49858,12,2020,Arkansas,1
49860,12,2020,Arkansas,5
49877,12,2020,Oklahoma,1
49887,12,2020,Missouri,3
49890,12,2020,Arkansas,2
49906,12,2020,Missouri,2
49912,12,2020,Missouri,2
49914,12,2020,Oklahoma,4
49916,12,2020,Missouri,1
49927,12,2020,Oklahoma,1
49938,12,2020,Oklahoma,1
49941,12,2020,Oklahoma,1
49943,12,2020,Missouri,2
49949,12,2020,Missouri,2
49952,12,2020,Missouri,1
49954,12,2020,Arkansas,1
49959,12,2020,Oklahoma,1
49961,12,2020,Tennessee,1
49963,12,2020,Arkansas,2
49968,12,2020,Arkansas,1
49969,12,2020,Oklahoma,1
49973,12,2020,Oklahoma,1
49974,12,2020,Oklahoma,1
49976,12,2020,Arkansas,2
49982,12,2020,Missouri,1
49986,12,2020,Missouri,2
50006,12,2020,Arkansas,2
50012,12,2020,Oklahoma,1
50015,12,2020,Oklahoma,1
50019,12,2020,Arkansas,1
50025,12,2020,Arkansas,1
50033,12,2020,Oklahoma,1
50039,12,2020,Oklahoma,1
50043,12,2020,Missouri,2
50046,12,2020,Oklahoma,1
50051,12,2020,Oklahoma,1
50057,12,2020,Missouri,1
50071,12,2020,Oklahoma,2
50098,12,2020,Arkansas,1
50101,12,2020,Arkansas,2
50107,12,2020,Oklahoma,1
50115,12,2020,Arkansas,1
50138,12,2020,Arkansas,1
50140,12,2020,Oklahoma,2
50151,12,2020,Oklahoma,1
50161,12,2020,Oklahoma,1
50168,12,2020,Oklahoma,1
50169,12,2020,Oklahoma,1
50173,12,2020,Arkansas,2
50175,12,2020,Arkansas,2
50178,12,2020,Arkansas,4
50209,12,2020,Arkansas,2
50210,12,2020,Oklahoma,4
50229,12,2020,Arkansas,8
50231,12,2020,Arkansas,1
50266,12,2020,Missouri,1
50282,12,2020,Arkansas,2
50289,12,2020,Oklahoma,3
50298,12,2020,Missouri,1
50300,12,2020,Oklahoma,2
50312,12,2020,Missouri,2
50314,12,2020,Oklahoma,1
50327,12,2020,Arkansas,1
50341,12,2020,Oklahoma,1
50345,12,2020,Oklahoma,1
50373,12,2020,Missouri,1
50374,12,2020,Oklahoma,1
50388,12,2020,Missouri,3
50402,12,2020,Oklahoma,1
50404,12,2020,Oklahoma,1
50410,12,2020,Oklahoma,1
50422,12,2020,Oklahoma,1
50425,12,2020,Arkansas,1
50427,12,2020,Oklahoma,3
50437,12,2020,Arkansas,1
50438,12,2020,Arkansas,2
50443,12,2020,Arkansas,1
50445,12,2020,Arkansas,1
50462,12,2020,Arkansas,1
50472,12,2020,Arkansas,1
50476,12,2020,Oklahoma,1
50488,12,2020,Arkansas,3
50491,12,2020,Arkansas,1
50498,12,2020,Arkansas,1
50501,12,2020,Arkansas,2
50507,12,2020,Arkansas,7
50517,12,2020,Arkansas,1
50532,12,2020,Arkansas,1
50536,12,2020,Arkansas,1
50538,12,2020,Arkansas,1
50541,12,2020,Tennessee,3
50543,12,2020,Arkansas,1
50546,12,2020,Arkansas,1
50553,12,2020,Arkansas,1
50591,12,2020,Arkansas,2
50603,12,2020,Arkansas,2
50604,12,2020,Arkansas,1
50605,12,2020,Arkansas,1
50608,12,2020,Oklahoma,1
50609,12,2020,Arkansas,1
50615,12,2020,Arkansas,1
50618,12,2020,Arkansas,1
50621,12,2020,Arkansas,1
50626,12,2020,Arkansas,2
50635,12,2020,Arkansas,1
50639,12,2020,Arkansas,2
50640,12,2020,Arkansas,2
50645,12,2020,Arkansas,1
50662,12,2020,Oklahoma,1
50672,12,2020,Missouri,1
50684,12,2020,Oklahoma,6
50708,12,2020,Arkansas,1
50711,12,2020,Arkansas,2
50716,12,2020,Arkansas,1
50731,12,2020,Arkansas,1
50736,12,2020,Arkansas,1
50758,12,2020,Arkansas,2
50765,12,2020,Oklahoma,1
50773,12,2020,Oklahoma,1
50783,12,2020,Arkansas,1
50790,12,2020,Arkansas,1
50815,12,2020,Arkansas,1
50817,12,2020,Oklahoma,1
50822,12,2020,Arkansas,1
50823,12,2020,Oklahoma,1
50826,12,2020,Arkansas,2
50862,12,2020,Oklahoma,1
50863,12,2020,Arkansas,1
50875,12,2020,Arkansas,1
50877,12,2020,Oklahoma,1
50880,12,2020,Oklahoma,1
50882,12,2020,Missouri,2
50891,12,2020,Oklahoma,2
50904,12,2020,Arkansas,1
50908,12,2020,Oklahoma,3
50922,12,2020,Oklahoma,1
50927,12,2020,Oklahoma,1
50928,12,2020,Arkansas,1
50930,12,2020,Oklahoma,3
50936,12,2020,Oklahoma,1
50947,12,2020,Oklahoma,1
50949,12,2020,Oklahoma,3
50952,12,2020,Oklahoma,1
50959,12,2020,Arkansas,1
50961,12,2020,Oklahoma,1
50967,12,2020,Missouri,2
50975,12,2020,Arkansas,1
50976,12,2020,Oklahoma,2
50978,12,2020,Oklahoma,2
50980,12,2020,Arkansas,1
50981,12,2020,Oklahoma,1
50989,12,2020,Arkansas,1
50995,12,2020,Arkansas,1
50996,12,2020,Arkansas,1
51007,12,2020,Arkansas,2
51014,12,2020,Oklahoma,1
51018,12,2020,Oklahoma,2
51022,12,2020,Missouri,1
51030,12,2020,Arkansas,1
51031,12,2020,Arkansas,2
51037,12,2020,Oklahoma,2
51040,12,2020,Oklahoma,1
51041,12,2020,Arkansas,1
51060,12,2020,Arkansas,1
51061,12,2020,Arkansas,4
51069,12,2020,Oklahoma,1
51074,12,2020,Arkansas,3
51083,12,2020,Oklahoma,1
51100,12,2020,Arkansas,1
51105,12,2020,Arkansas,3
51106,12,2020,Arkansas,1
51111,12,2020,Oklahoma,1
51118,12,2020,Missouri,2
51120,12,2020,Oklahoma,2
51121,12,2020,Arkansas,1
51122,12,2020,Arkansas,1
51125,12,2020,Oklahoma,1
51137,12,2020,Arkansas,2
51147,12,2020,Arkansas,1
51150,12,2020,Oklahoma,2
51152,12,2020,Tennessee,1
51153,12,2020,Arkansas,2
51159,12,2020,Arkansas,1
51165,12,2020,Arkansas,1
51172,12,2020,Arkansas,2
51174,12,2020,Missouri,1
51187,12,2020,Oklahoma,1
51192,12,2020,Oklahoma,2
51193,12,2020,Oklahoma,1
51195,12,2020,Arkansas,1
51197,12,2020,Missouri,1
51209,12,2020,Oklahoma,1
51223,12,2020,Oklahoma,1
51224,12,2020,Arkansas,1
51227,12,2020,Arkansas,2
51228,12,2020,Oklahoma,3
51232,12,2020,Arkansas,4
51246,12,2020,Oklahoma,1
51247,12,2020,Oklahoma,1
51250,12,2020,Missouri,1
51253,12,2020,Arkansas,2
51264,12,2020,Oklahoma,3
51268,12,2020,Missouri,4
51269,12,2020,Oklahoma,1
51274,12,2020,Oklahoma,1
51288,12,2020,Oklahoma,1
51290,12,2020,Oklahoma,2
51301,12,2020,Arkansas,2
51304,12,2020,Oklahoma,1
51306,12,2020,Oklahoma,1
51313,12,2020,Arkansas,3
51327,12,2020,Oklahoma,3
51334,12,2020,Arkansas,1
51339,12,2020,Oklahoma,1
51347,12,2020,Oklahoma,7
51361,12,2020,Oklahoma,2
51387,12,2020,Arkansas,1
51389,12,2020,Oklahoma,1
51397,12,2020,Arkansas,1
51401,12,2020,Arkansas,2
51408,12,2020,Arkansas,2
51410,12,2020,Oklahoma,1
51413,12,2020,Arkansas,2
51419,12,2020,Arkansas,2
51421,12,2020,Oklahoma,2
51422,12,2020,Arkansas,2
51439,1,2021,Arkansas,2
51450,1,2021,Oklahoma,7
51460,1,2021,Oklahoma,2
51469,1,2021,Oklahoma,1
51480,1,2021,Oklahoma,1
51486,1,2021,Oklahoma,1
51499,1,2021,Oklahoma,1
51504,1,2021,Oklahoma,2
51512,1,2021,Oklahoma,1
51522,1,2021,Oklahoma,3
51524,1,2021,Oklahoma,1
51539,1,2021,Oklahoma,1
51550,1,2021,Arkansas,1
51559,1,2021,Arkansas,1
51568,1,2021,Arkansas,1
51574,1,2021,Oklahoma,3
51581,1,2021,Oklahoma,1
51586,1,2021,Oklahoma,1
51587,1,2021,Missouri,2
51588,1,2021,Oklahoma,2
51590,1,2021,Arkansas,1
51592,1,2021,Arkansas,2
51594,1,2021,Oklahoma,3
51596,1,2021,Arkansas,1
51602,1,2021,Oklahoma,2
51616,1,2021,Missouri,1
51621,1,2021,Arkansas,1
51629,1,2021,Oklahoma,2
51630,1,2021,Missouri,2
51640,1,2021,Oklahoma,2
51641,1,2021,Arkansas,1
51650,1,2021,Oklahoma,1
51664,1,2021,Arkansas,7
51674,1,2021,Arkansas,1
51690,1,2021,Oklahoma,3
51696,1,2021,Oklahoma,1
51697,1,2021,Oklahoma,2
51701,1,2021,Arkansas,2
51714,1,2021,Oklahoma,4
51722,1,2021,Oklahoma,1
51724,1,2021,Arkansas,1
51725,1,2021,Arkansas,1
51726,1,2021,Oklahoma,3
51734,1,2021,Missouri,1
51747,1,2021,Oklahoma,3
51748,1,2021,Arkansas,5
51765,1,2021,Arkansas,1
51769,1,2021,Oklahoma,2
51788,1,2021,Arkansas,3
51793,1,2021,Oklahoma,1
51802,1,2021,Arkansas,2
51810,1,2021,Oklahoma,2
51812,1,2021,Arkansas,2
51817,1,2021,Oklahoma,1
51819,1,2021,Oklahoma,3
51842,1,2021,Missouri,1
51848,1,2021,Arkansas,1
51855,1,2021,Oklahoma,1
51867,1,2021,Arkansas,3
51876,1,2021,Arkansas,1
51879,1,2021,Oklahoma,1
51881,1,2021,Arkansas,1
51884,1,2021,Oklahoma,1
51894,1,2021,Arkansas,1
51896,1,2021,Oklahoma,2
51903,1,2021,Arkansas,3
51904,1,2021,Arkansas,2
51907,1,2021,Oklahoma,1
51910,1,2021,Oklahoma,1
51911,1,2021,Arkansas,2
51922,1,2021,Arkansas,2
51923,1,2021,Arkansas,1
51928,1,2021,Arkansas,1
51939,1,2021,Arkansas,2
51950,1,2021,Oklahoma,4
51960,1,2021,Arkansas,1
51963,1,2021,Oklahoma,2
51968,1,2021,Arkansas,1
51970,1,2021,Oklahoma,1
51979,1,2021,Oklahoma,1
51989,1,2021,Oklahoma,2
51996,1,2021,Oklahoma,1
52001,1,2021,Oklahoma,1
52003,1,2021,Oklahoma,1
52005,1,2021,Oklahoma,2
52013,1,2021,Oklahoma,2
52025,1,2021,Oklahoma,2
52029,1,2021,Arkansas,1
52030,1,2021,Missouri,5
52041,1,2021,Oklahoma,1
52047,1,2021,Oklahoma,1
52052,1,2021,Arkansas,1
52054,1,2021,Arkansas,1
52065,1,2021,Oklahoma,1
52068,1,2021,Arkansas,2
52087,1,2021,Oklahoma,3
52091,1,2021,Oklahoma,3
52099,1,2021,Oklahoma,1
52101,1,2021,Arkansas,3
52106,1,2021,Arkansas,5
52109,1,2021,Arkansas,1
52113,1,2021,Oklahoma,1
52124,1,2021,Oklahoma,4
52132,1,2021,Arkansas,1
52138,1,2021,Arkansas,1
52141,1,2021,Arkansas,4
52144,1,2021,Oklahoma,1
52154,1,2021,Arkansas,5
52161,1,2021,Arkansas,1
52162,1,2021,Arkansas,1
52164,1,2021,Arkansas,1
52166,1,2021,Arkansas,2
52168,1,2021,Arkansas,2
52171,1,2021,Oklahoma,1
52180,1,2021,Arkansas,3
52186,1,2021,Arkansas,1
52197,1,2021,Oklahoma,2
52208,1,2021,Missouri,1
52218,1,2021,Oklahoma,1
52219,1,2021,Arkansas,1
52231,1,2021,Arkansas,1
52235,1,2021,Arkansas,1
52243,1,2021,Oklahoma,1
52252,1,2021,Arkansas,2
52260,1,2021,Oklahoma,2
52263,1,2021,Arkansas,1
52264,1,2021,Oklahoma,1
52265,1,2021,Arkansas,2
52267,1,2021,Oklahoma,2
52275,1,2021,Oklahoma,1
52288,1,2021,Oklahoma,1
52292,1,2021,Arkansas,3
52296,1,2021,Arkansas,4
