lead_source,owner,yearCreated,monthCreated,dayCreated,dayName,city,state,zip_code,electric_company,square_footage,status
37,1368598,2019,12,15,Sunday,Oklahoma City,Oklahoma,73112,OGE,1400,18
44,,2019,12,15,Sunday,,,,,,35
30,,2019,12,15,Sunday,Elkins,Arkansas,72727,Carroll,,30
18,,2019,12,15,Sunday,,,,,,5
30,,2019,12,15,Sunday,Mena,Arkansas,71953,Other,2100,63
22,,2019,12,15,Sunday,,,,,,5
22,,2019,12,15,Sunday,,,,,,32
37,,2019,12,15,Sunday,Hot Springs,Arkansas,71913,Entergy,1800,34
22,,2019,12,15,Sunday,,,,,,32
22,,2019,12,15,Sunday,,,,,,5
22,,2019,12,15,Sunday,"marlow ",Oklahoma,73055,Other,2200,5
22,,2019,12,15,Sunday,,,,,,5
22,,2019,12,15,Sunday,,,,,,32
22,,2019,12,15,Sunday,krebs,Oklahoma,74554,Public Services Company of Oklahoma,1500,63
5,,2019,12,15,Sunday,,,,,,5
5,,2019,12,15,Sunday,sheridan,Arkansas,72150,Entergy,1904,63
5,,2019,12,15,Sunday,,,,,,32
72,,2019,12,15,Sunday,,,,,,53
22,,2019,12,15,Sunday,,,,,,34
5,,2019,12,15,Sunday,,,,,,64
18,,2019,12,15,Sunday,,,,,,53
18,,2019,12,15,Sunday,,,,,,32
22,,2019,12,15,Sunday,,,,,,64
22,,2019,12,15,Sunday,,,,,,53
44,,2019,12,15,Sunday,Duncan,Oklahoma,73533,Other,2400,4
22,,2019,12,15,Sunday,,,,,,30
18,,2019,12,15,Sunday,,,,,,32
18,,2019,12,15,Sunday,Pawnee,Oklahoma,74058,Independence-MO,,63
37,,2019,12,15,Sunday,,,,,,32
91,,2019,12,15,Sunday,,,,,,5
22,,2019,12,15,Sunday,,,,,,32
22,,2019,12,15,Sunday,,,,,,5
37,,2019,12,15,Sunday,,,,,,32
22,,2019,12,15,Sunday,,,,,,5
12,,2019,12,15,Sunday,,,,,,64
5,,2019,12,15,Sunday,,,,,,32
18,,2019,12,15,Sunday,,,,,,32
18,,2019,12,15,Sunday,,,,,,31
44,,2019,12,15,Sunday,Rush Spring,Oklahoma,73541,Public Services Company of Oklahoma,1650,32
22,,2019,12,15,Sunday,FT GIBSON,Oklahoma,74434,,1500,4
5,,2019,12,15,Sunday,,,,,,5
5,,2019,12,15,Sunday,,,,,,30
18,,2019,12,15,Sunday,,,,,,32
22,,2019,12,15,Sunday,,,,,,32
44,,2019,12,15,Sunday,,,,,,30
22,,2019,12,15,Sunday,,,,,,5
22,,2019,12,15,Sunday,,,,,,64
18,,2019,12,15,Sunday,,,,,,5
22,,2019,12,15,Sunday,,,,,,32
44,,2019,12,15,Sunday,,,,,,28
18,,2019,12,15,Sunday,,,,,,53
15,9531748,2019,12,15,Sunday,Harrison,Arkansas,72061,Entergy,1100,18
18,,2019,12,15,Sunday,,,,,,32
22,,2019,12,16,Monday,,,,,,32
22,,2019,12,16,Monday,Oklahoma City,Oklahoma,73129,OGE,1000,59
5,,2019,12,16,Monday,,,,,,32
5,,2019,12,16,Monday,,,,,,34
5,,2019,12,16,Monday,,,,,,32
5,1234567,2019,12,16,Monday,,,,,,21
18,,2019,12,16,Monday,,,,,,5
37,,2019,12,16,Monday,Stroud,Oklahoma,74079,,,32
37,,2019,12,16,Monday,"Sperry ",Oklahoma,74073,,180,5
18,,2019,12,16,Monday,,,,,,32
6,,2019,12,16,Monday,,,,,,34
22,,2019,12,16,Monday,,,,,,5
22,,2019,12,16,Monday,Burneyville,Oklahoma,73430,Other,204,30
37,,2019,12,16,Monday,,,,,,5
44,,2019,12,16,Monday,Tulsa,Oklahoma,74137,Public Services Company of Oklahoma,800,63
18,,2019,12,16,Monday,,,,,,64
18,,2019,12,16,Monday,Springdale,Arkansas,72762,Ozarks Arkansas,1600,63
18,,2019,12,16,Monday,,,,,,30
129,,2019,12,16,Monday,Ozark,Arkansas,72949,OGE,2200,5
22,,2019,12,16,Monday,Midwest City,Oklahoma,7311,OGE,1500,30
22,,2019,12,16,Monday,,,,,,5
59,,2019,12,16,Monday,,,,,,34
44,,2019,12,16,Monday,Pryor,Oklahoma,74361,Other,2600,31
44,,2019,12,16,Monday,,,,,,38
18,,2019,12,16,Monday,,,,,,63
82,,2019,12,16,Monday,,,,,,53
122,,2019,12,16,Monday,Minco,Oklahoma,73059,Other Electric Company,1500,34
22,,2019,12,16,Monday,,,,,,32
22,,2019,12,16,Monday,,,,,,63
63,,2019,12,16,Monday,,,,,,38
5,,2019,12,16,Monday,,,,,,32
38,,2019,12,16,Monday,,,,,,32
122,,2019,12,16,Monday,Kansas City,Missouri,64131,Other,1500,31
30,,2019,12,16,Monday,,,,,,30
122,,2019,12,16,Monday,,,,,,32
50,,2019,12,16,Monday,Be,Arkansas,72616,,2,32
29,,2019,12,16,Monday,,,,,,32
129,,2019,12,16,Monday,,,,,,30
5,,2019,12,16,Monday,,,,,,32
82,,2019,12,16,Monday,,,,,,5
22,,2019,12,16,Monday,,,,,,63
129,,2019,12,16,Monday,,,,,,32
6,,2019,12,16,Monday,"Booneville ",Arkansas,72927,Arkansas Valley Electric,,63
129,,2019,12,16,Monday,"natural dam ",Arkansas,,Arkansas Valley Electric,,63
5,,2019,12,16,Monday,,,,,,5
6,,2019,12,16,Monday,,,,,,32
84,,2019,12,16,Monday,,,,,,32
15,,2019,12,16,Monday,,,,,,32
129,,2019,12,16,Monday,Fayettville,Arkansas,,,,64
24,,2019,12,16,Monday,,,,,,38
37,2711226,2019,12,16,Monday,CHICKASHA,Oklahoma,73018,Other,1800,18
22,,2019,12,16,Monday,,,,,,32
18,,2019,12,16,Monday,,,,Carroll,,59
5,,2019,12,16,Monday,,,,,,32
18,,2019,12,16,Monday,vinita,Oklahoma,74301,Public Services Company of Oklahoma,1650,32
84,,2019,12,16,Monday,,,,,,34
63,,2019,12,16,Monday,,,,,,32
15,,2019,12,16,Monday,Lavaca,Arkansas,72941,,,63
15,,2019,12,16,Monday,,,,,,5
83,,2019,12,16,Monday,,,,,,53
5,,2019,12,16,Monday,,,,,,30
63,,2019,12,16,Monday,,,,,,64
5,,2019,12,16,Monday,,,,,,53
63,,2019,12,16,Monday,,,,,,34
37,,2019,12,16,Monday,GRACEMONT,Oklahoma,73042,,,63
58,,2019,12,16,Monday,,,,,,32
62,,2019,12,16,Monday,,,,,,53
37,,2019,12,16,Monday,,,,,,5
37,,2019,12,16,Monday,Ozark,Arkansas,72949,Arkansas Valley Electric,1800,32
44,,2019,12,16,Monday,henryett,Oklahoma,74437,,1000,63
22,,2019,12,16,Monday,,,,,,30
84,,2019,12,16,Monday,,,,,,46
63,,2019,12,16,Monday,Edmond,Oklahoma,73012,OGE,5000,63
18,,2019,12,16,Monday,,,,,,5
120,,2019,12,16,Monday,Fletcher,Oklahoma,73541,Public Services Company of Oklahoma,2800,5
44,,2019,12,16,Monday,Broken Arrow,Oklahoma,74012,Public Services Company of Oklahoma,3100,63
5,,2019,12,16,Monday,,,,,,32
37,,2019,12,16,Monday,Austin,Arkansas,72007,First Electric Coop,1000,46
24,,2019,12,16,Monday,Colt,Arkansas,72326,Other Electric Company,800,63
22,,2019,12,16,Monday,,,,,,32
22,,2019,12,16,Monday,,,,,,30
6,,2019,12,16,Monday,,,,,,53
18,,2019,12,16,Monday,,,,,,53
32,,2019,12,16,Monday,,,,Other,,46
122,3326583,2019,12,16,Monday,Ozark,Arkansas,72949,Arkansas Valley Electric,1200,18
58,,2019,12,16,Monday,,,,,1800,38
22,,2019,12,16,Monday,,,,,,63
22,,2019,12,16,Monday,lawton,Oklahoma,,,,32
22,,2019,12,16,Monday,Terlton,Oklahoma,74081,Other,800,32
22,,2019,12,16,Monday,,,,,,64
37,,2019,12,16,Monday,,,,,,34
22,,2019,12,16,Monday,,,,,,32
5,,2019,12,16,Monday,,,,,,32
22,2711226,2019,12,16,Monday,"Marietta ",Oklahoma,73448,Other Electric Company,1500,18
22,,2019,12,16,Monday,,,,,,34
6,,2019,12,16,Monday,,,,,,53
22,,2019,12,16,Monday,hENRYETTA,Oklahoma,74437,Public Services Company of Oklahoma,1800,63
44,,2019,12,16,Monday,,,,,,5
22,,2019,12,16,Monday,,,,,,32
18,,2019,12,16,Monday,,,,OGE,,32
22,,2019,12,16,Monday,,,,,,32
22,,2019,12,16,Monday,"Claremore ",Oklahoma,74019,Other,1305,63
44,,2019,12,16,Monday,Durant,Oklahoma,74701,OGE,2000,63
37,,2019,12,16,Monday,,,,,,38
18,,2019,12,16,Monday,Tulsa,Oklahoma,74129,Public Services Company of Oklahoma,1800,5
22,,2019,12,16,Monday,,,,,,32
22,,2019,12,16,Monday,,,,,,53
22,,2019,12,16,Monday,,,,,,53
22,,2019,12,16,Monday,,,,,,63
38,,2019,12,16,Monday,,,,,,32
22,6897035,2019,12,16,Monday,Broken Arrow,Oklahoma,74012,Public Services Company of Oklahoma,1200,18
29,,2019,12,16,Monday,,,,,,53
44,,2019,12,16,Monday,Vinita,Oklahoma,74301,Other Electric Company,,32
44,,2019,12,17,Tuesday,,,,,,53
22,,2019,12,17,Tuesday,,,,,,53
5,,2019,12,17,Tuesday,Fayetteville,Arkansas,72704,Ozarks Arkansas,1900,32
22,,2019,12,17,Tuesday,,,,,,64
22,,2019,12,17,Tuesday,,,,,,5
5,,2019,12,17,Tuesday,,,,,,34
5,,2019,12,17,Tuesday,,,,,,5
22,,2019,12,17,Tuesday,,,,,,5
5,,2019,12,17,Tuesday,,,,,,53
22,,2019,12,17,Tuesday,,,,,,32
18,9873852,2019,12,17,Tuesday,Guthrie,Oklahoma,73044,OG&E,2000,21
5,,2019,12,17,Tuesday,,,,,,34
37,,2019,12,17,Tuesday,Moore,Oklahoma,73160,OGE,1400,32
82,9716957,2019,12,17,Tuesday,,,,,,18
85,,2019,12,17,Tuesday,,,,,,46
22,,2019,12,17,Tuesday,,,,,,31
6,,2019,12,17,Tuesday,,,,,1100,46
5,,2019,12,17,Tuesday,,,,,,5
91,,2019,12,17,Tuesday,,,,,,38
22,,2019,12,17,Tuesday,,,,,,64
22,,2019,12,17,Tuesday,,,,,,32
18,6419170,2019,12,17,Tuesday,Eureka Springs,Arkansas,72632,Carroll,2000,18
22,,2019,12,17,Tuesday,,,,,,5
22,,2019,12,17,Tuesday,,,,,,32
82,,2019,12,17,Tuesday,,,,,,64
18,,2019,12,17,Tuesday,Midwest City,Oklahoma,73110,,,59
22,,2019,12,17,Tuesday,,,,,,32
29,,2019,12,17,Tuesday,,,,,,32
22,,2019,12,17,Tuesday,,,,,,34
5,,2019,12,17,Tuesday,,,,,,34
22,,2019,12,17,Tuesday,,,,,,5
22,,2019,12,17,Tuesday,,,,,,5
18,,2019,12,17,Tuesday,,,,,,32
82,,2019,12,17,Tuesday,,,,,,39
50,,2019,12,17,Tuesday,,,,,,53
62,5590997,2019,12,17,Tuesday,Seilin,Oklahoma,73663,Other,200,18
62,,2019,12,17,Tuesday,,,,,,64
44,,2019,12,17,Tuesday,,,,,,63
46,,2019,12,17,Tuesday,,,,,,46
46,,2019,12,17,Tuesday,Inola,Oklahoma,74036,,,54
83,,2019,12,17,Tuesday,,,,,,5
129,,2019,12,17,Tuesday,Paris,Arkansas,72855,Other,1800,32
129,,2019,12,17,Tuesday,Rogers,Arkansas,72756,Southwest Electric,,30
129,,2019,12,17,Tuesday,,,,,,46
22,,2019,12,17,Tuesday,,,,,,5
72,,2019,12,17,Tuesday,,,,,,63
84,,2019,12,17,Tuesday,,,,,,32
85,,2019,12,17,Tuesday,,,,,,5
35,,2019,12,17,Tuesday,Bella Vista,Arkansas,72715,,,64
18,,2019,12,17,Tuesday,,,,,,5
22,,2019,12,17,Tuesday,,,,,,64
22,,2019,12,17,Tuesday,,,,,,32
22,,2019,12,17,Tuesday,,,,,,53
82,,2019,12,17,Tuesday,,,,,,64
122,,2019,12,17,Tuesday,,,,,,32
5,,2019,12,17,Tuesday,"Arkoma ",Oklahoma,74910,,,32
15,,2019,12,17,Tuesday,,,,,,63
22,,2019,12,17,Tuesday,,,,,,32
22,,2019,12,17,Tuesday,Bethal Acres,Oklahoma,74801,OGE,2700,63
129,,2019,12,17,Tuesday,Muldrow,Oklahoma,,,,32
24,,2019,12,17,Tuesday,Fort Smith,Arkansas,72901,OGE,1400,59
129,,2019,12,17,Tuesday,,,,,,46
22,,2019,12,17,Tuesday,Beggs,Oklahoma,,,,46
6,,2019,12,17,Tuesday,,,,,,32
37,,2019,12,17,Tuesday,WARD,Arkansas,72176,First Electric Coop,1228,5
22,,2019,12,17,Tuesday,Mounds,Oklahoma,74047,Other,2000,32
5,,2019,12,17,Tuesday,,,,,,34
129,,2019,12,17,Tuesday,,,,,,46
22,,2019,12,17,Tuesday,,,,,,32
6,,2019,12,17,Tuesday,,,,,,64
129,,2019,12,17,Tuesday,,,,,,5
86,,2019,12,17,Tuesday,"Fair Grove ",Missouri,65648,Southwest Electric,2200,4
22,,2019,12,17,Tuesday,,,,,,30
22,,2019,12,17,Tuesday,El Reno,Oklahoma,73036,OGE,1600,63
22,2711226,2019,12,17,Tuesday,"Broken Arrow ",Oklahoma,74012,Public Services Company of Oklahoma,2700,18
122,,2019,12,17,Tuesday,Tulsa,Oklahoma,74115,,1800,63
22,,2019,12,17,Tuesday,,,,,,32
22,,2019,12,17,Tuesday,Calera,Oklahoma,74730,Other,1000,5
129,,2019,12,17,Tuesday,"Muldrow ",Oklahoma,74948,,,34
129,,2019,12,17,Tuesday,,,,,,5
129,,2019,12,17,Tuesday,,,,,,34
22,,2019,12,17,Tuesday,,,,,,53
86,,2019,12,17,Tuesday,West Plains,Missouri,65775,Other,1400,32
22,,2019,12,17,Tuesday,,,,,,32
22,,2019,12,17,Tuesday,,,,,,5
37,,2019,12,17,Tuesday,,,,,,32
37,,2019,12,17,Tuesday,LITTLE,Oklahoma,74868,,,32
44,8286996,2019,12,17,Tuesday,Tulsa,Oklahoma,74132,OGE,1600,18
29,,2019,12,17,Tuesday,,,,,,53
84,,2019,12,17,Tuesday,,,,,,5
83,,2019,12,17,Tuesday,,,,,,53
18,,2019,12,17,Tuesday,,,,,,32
22,,2019,12,17,Tuesday,Del City,Oklahoma,73115,OGE,1100,63
22,,2019,12,17,Tuesday,,,,,,32
44,,2019,12,17,Tuesday,,,,,,32
18,,2019,12,17,Tuesday,Stillwater,Oklahoma,74075,Other,2850,63
5,,2019,12,17,Tuesday,"grove springs ",Missouri,65662,,2000,5
22,,2019,12,17,Tuesday,,,,,,30
22,,2019,12,17,Tuesday,,,,,,5
22,,2019,12,17,Tuesday,,,,,,28
44,,2019,12,17,Tuesday,Rose,Oklahoma,74364,Other Electric Company,2500,32
5,,2019,12,17,Tuesday,,,,,,53
22,,2019,12,17,Tuesday,Allen,Oklahoma,74825,Public Services Company of Oklahoma,2200,32
22,,2019,12,17,Tuesday,,,,,,5
22,,2019,12,17,Tuesday,,,,,,32
37,,2019,12,17,Tuesday,T,Oklahoma,7,Public Services Company of Oklahoma,,46
18,,2019,12,18,Wednesday,,,,,,5
5,,2019,12,18,Wednesday,,,,,,53
6,,2019,12,18,Wednesday,,,,,,32
6,,2019,12,18,Wednesday,,,,,,64
22,,2019,12,18,Wednesday,,,,,,32
22,,2019,12,18,Wednesday,,,,,,32
29,,2019,12,18,Wednesday,,,,,,63
18,,2019,12,18,Wednesday,,,,,,32
22,,2019,12,18,Wednesday,,,,,,28
22,,2019,12,18,Wednesday,No,Oklahoma,,,,32
22,6419170,2019,12,18,Wednesday,"mcalester ",Oklahoma,,SWEPCO,2000,18
5,,2019,12,18,Wednesday,,,,,,34
22,,2019,12,18,Wednesday,,,,,,32
6,,2019,12,18,Wednesday,Boonville,Arkansas,72927,SWEPCO,1000,30
15,,2019,12,18,Wednesday,,,,,,30
5,,2019,12,18,Wednesday,,,,,,53
82,,2019,12,18,Wednesday,,,,,,32
22,,2019,12,18,Wednesday,,,,,,32
18,,2019,12,18,Wednesday,,,,,,5
18,6419170,2019,12,18,Wednesday,Nowata,Oklahoma,na,Other,1400,18
80,,2019,12,18,Wednesday,,,,,,32
32,,2019,12,18,Wednesday,,,,,,35
82,,2019,12,18,Wednesday,Bella Vista,Arkansas,72715,Carroll,1649,30
22,,2019,12,18,Wednesday,,,,,,53
37,,2019,12,18,Wednesday,,,,,,5
22,,2019,12,18,Wednesday,,,,,,5
22,,2019,12,18,Wednesday,,,,,,46
44,,2019,12,18,Wednesday,,,,,,53
22,,2019,12,18,Wednesday,,,,,,64
53,,2019,12,18,Wednesday,Granby,Missouri,64844,,,30
22,,2019,12,18,Wednesday,,,,,,63
82,,2019,12,18,Wednesday,,,,,,5
61,,2019,12,18,Wednesday,Perry,Oklahoma,73077,Other,2000,55
122,,2019,12,18,Wednesday,"Fayetteville ",Arkansas,72704,Ozarks Arkansas,1700,5
22,,2019,12,18,Wednesday,hinton,,,,,5
62,,2019,12,18,Wednesday,,,,,,63
37,1368598,2019,12,18,Wednesday,Fayetteville,Arkansas,72703,Southwestern Electric Power Company (SWEPCO),1600,18
122,,2019,12,18,Wednesday,Cabot,Arkansas,720223,First Electric Coop,2200,5
72,,2019,12,18,Wednesday,,,,,,5
33,,2019,12,18,Wednesday,,,,,,32
22,,2019,12,18,Wednesday,blanchard,Oklahoma,73010,Other,1400,5
22,,2019,12,18,Wednesday,,,,,,63
82,,2019,12,18,Wednesday,,,,,,38
72,,2019,12,18,Wednesday,,,,,,32
22,,2019,12,18,Wednesday,,,,,,30
86,,2019,12,18,Wednesday,,,,,,32
37,3220110,2019,12,18,Wednesday,Hot Springs,Arkansas,71913,Entergy,1600,18
63,,2019,12,18,Wednesday,,,,,,32
38,,2019,12,18,Wednesday,,,,,,32
129,,2019,12,18,Wednesday,,,,,,5
129,,2019,12,18,Wednesday,,,,,,64
129,,2019,12,18,Wednesday,,,,,,30
83,,2019,12,18,Wednesday,Cape Fair,Missouri,65624,Ozark Missouri,,63
59,,2019,12,18,Wednesday,,,,,,34
37,,2019,12,18,Wednesday,"hot ",Arkansas,,,,63
18,6963874,2019,12,18,Wednesday,Muskogee,Oklahoma,74403,Other,1400,18
82,,2019,12,18,Wednesday,,,,,,53
63,,2019,12,18,Wednesday,Yukon,Oklahoma,73,OGE,1600,5
82,,2019,12,18,Wednesday,,,,,,32
62,,2019,12,18,Wednesday,,,,,,53
82,,2019,12,18,Wednesday,West Fork,Arkansas,72774,SWEPCO,1000,63
84,,2019,12,18,Wednesday,"Oklahoma City ",Oklahoma,,Other,1800,4
63,,2019,12,18,Wednesday,Stillwater,Oklahoma,74075,Other,1800,30
22,,2019,12,18,Wednesday,,,,,,5
22,,2019,12,18,Wednesday,,,,,,64
129,,2019,12,18,Wednesday,,,,,,38
22,,2019,12,18,Wednesday,Oologah,Oklahoma,,,,32
18,,2019,12,18,Wednesday,,,,,,32
82,,2019,12,18,Wednesday,,,,,,64
83,,2019,12,18,Wednesday,,,,,,34
22,,2019,12,18,Wednesday,,,,,,32
129,,2019,12,18,Wednesday,,,,,,30
129,,2019,12,18,Wednesday,,,,,,63
129,,2019,12,18,Wednesday,,,,,,46
32,,2019,12,18,Wednesday,seymour,Missouri,65746,White River,000,63
6,,2019,12,18,Wednesday,,,,,,5
22,,2019,12,18,Wednesday,,,,,,5
82,,2019,12,18,Wednesday,,,,,,64
82,,2019,12,18,Wednesday,,,,,,5
22,,2019,12,18,Wednesday,,,,,,53
129,,2019,12,18,Wednesday,Gentry,Arkansas,72734,Carroll,1200,63
6,,2019,12,18,Wednesday,"Mountain Home ",Arkansas,72653,,,32
5,,2019,12,18,Wednesday,,,,,,32
22,,2019,12,18,Wednesday,,,,,,32
18,,2019,12,18,Wednesday,,,,,,32
37,6640404,2019,12,18,Wednesday,Alexander,Arkansas,72002,First Electric Coop,1800,18
129,,2019,12,18,Wednesday,Cedarville,Arkansas,,,,34
129,,2019,12,18,Wednesday,,,,,,53
6,,2019,12,18,Wednesday,,,,,,32
129,,2019,12,18,Wednesday,,,,,,64
37,,2019,12,18,Wednesday,Oklahoma,Oklahoma,73139,OGE,16,30
18,,2019,12,18,Wednesday,,,,,,5
22,,2019,12,18,Wednesday,,,,,,46
18,,2019,12,18,Wednesday,,,,,,53
18,,2019,12,18,Wednesday,,,,,,5
44,,2019,12,18,Wednesday,,,,,,32
44,,2019,12,18,Wednesday,Tulsa,Oklahoma,74131,OGE,2100,63
37,,2019,12,18,Wednesday,Bellavista,Arkansas,72714,Carroll,1465,32
44,,2019,12,18,Wednesday,Idabel,Oklahoma,74745,Public Services Company of Oklahoma,1850,63
18,,2019,12,18,Wednesday,,,,,,30
84,,2019,12,18,Wednesday,Choutea,Oklahoma,74337,Other,12,63
5,,2019,12,18,Wednesday,,,,,,5
44,,2019,12,18,Wednesday,Verden,Oklahoma,73092,,190,32
22,,2019,12,18,Wednesday,ne,Oklahoma,,Other Electric Company,2400,32
6,,2019,12,18,Wednesday,Fort Smith,Arkansas,72908,OG&E,2200,63
22,,2019,12,18,Wednesday,,,,,,53
129,,2019,12,18,Wednesday,,,,,,64
22,,2019,12,18,Wednesday,Oklahoma Cit,Oklahoma,,,,34
44,,2019,12,18,Wednesday,,,,,,53
22,,2019,12,18,Wednesday,,,,,,32
22,,2019,12,18,Wednesday,,,,,,63
18,,2019,12,18,Wednesday,,,,,,38
37,,2019,12,18,Wednesday,COLCORD,Oklahoma,,Northeast Oklahoma Electric,2000,32
6,,2019,12,18,Wednesday,,,,,,53
22,,2019,12,18,Wednesday,,,,,,53
22,,2019,12,18,Wednesday,,,,,,30
5,,2019,12,18,Wednesday,,,,,,53
5,,2019,12,18,Wednesday,,,,,,53
18,,2019,12,19,Thursday,,,,,,5
37,,2019,12,19,Thursday,,,,,,32
22,,2019,12,19,Thursday,,,,,,32
18,,2019,12,19,Thursday,,,,,,53
18,,2019,12,19,Thursday,,,,,,32
24,,2019,12,19,Thursday,Smithville,Arkansas,72466,Other,650,63
44,,2019,12,19,Thursday,,,,,,4
22,,2019,12,19,Thursday,,,,,,53
22,,2019,12,19,Thursday,,,,,,5
44,,2019,12,19,Thursday,MEDICINE OPAR,Oklahoma,735,Cotton Electric Cooperative,1800,32
22,,2019,12,19,Thursday,,,,,,64
22,6419170,2019,12,19,Thursday,moore,Oklahoma,73170,OGE,1800,18
22,,2019,12,19,Thursday,Owasso,Oklahoma,74055,,,5
22,,2019,12,19,Thursday,sand spring,Oklahoma,74063,,1200,30
18,,2019,12,19,Thursday,,,,,,64
15,,2019,12,19,Thursday,,,,,,32
15,2711226,2019,12,19,Thursday,MERRIAM WOODS,Missouri,65740,White River,1600,18
22,,2019,12,19,Thursday,,,,,,32
37,,2019,12,19,Thursday,Yukon,Oklahoma,73099,OGE,,63
22,,2019,12,19,Thursday,,,,,,32
22,,2019,12,19,Thursday,,,,,,53
82,1112958,2019,12,19,Thursday,,,,,,18
15,,2019,12,19,Thursday,,,,,,63
5,,2019,12,19,Thursday,,,,,,34
82,,2019,12,19,Thursday,l,Arkansas,7,Ozarks Arkansas,,63
5,,2019,12,19,Thursday,,,,,,32
5,,2019,12,19,Thursday,,,,,,5
22,,2019,12,19,Thursday,M,Oklahoma,74501,,1800,30
18,,2019,12,19,Thursday,Hot Springs Village,Arkansas,71909,,,28
44,,2019,12,19,Thursday,Catoosa,Oklahoma,74015,Public Services Company of Oklahoma,1600,5
5,,2019,12,19,Thursday,,,,,,5
44,,2019,12,19,Thursday,Edmond,Oklahoma,,Other,180,5
82,,2019,12,19,Thursday,,,,,,64
22,,2019,12,19,Thursday,Arca,Oklahoma,73,,3000,5
22,,2019,12,19,Thursday,Stillwat,Oklahoma,,Other,1820,58
63,,2019,12,19,Thursday,Spencer,Oklahoma,73084,OGE,1900,59
85,,2019,12,19,Thursday,Bentonville,Arkansas,727,Bentonville,2000,63
82,,2019,12,19,Thursday,,,,,,64
82,,2019,12,19,Thursday,,,,,,5
18,,2019,12,19,Thursday,,,,,,32
129,,2019,12,19,Thursday,,,,,,30
84,,2019,12,19,Thursday,,,,,,46
37,,2019,12,19,Thursday,Holiday Island,Arkansas,72631,Carroll,2200,63
129,,2019,12,19,Thursday,,,,,,46
22,,2019,12,19,Thursday,,,,,,32
12,,2019,12,19,Thursday,,,,,,53
22,,2019,12,19,Thursday,,,,,,53
5,,2019,12,19,Thursday,,,,,2200,5
82,,2019,12,19,Thursday,,,,,,64
59,,2019,12,19,Thursday,,,,,,34
72,,2019,12,19,Thursday,Yukon,Oklahoma,73099,OGE,900,32
51,,2019,12,19,Thursday,Galesburg,,66740,,,63
82,,2019,12,19,Thursday,,,,,,32
22,,2019,12,19,Thursday,,,,,,32
82,,2019,12,19,Thursday,,,,,,53
82,,2019,12,19,Thursday,,,,,,53
72,,2019,12,19,Thursday,,,,,,34
6,,2019,12,19,Thursday,,,,,,32
82,,2019,12,19,Thursday,,,,,,5
37,,2019,12,19,Thursday,WAGONER,Oklahoma,74477,Other,1800,4
5,,2019,12,19,Thursday,,,,,,5
22,,2019,12,19,Thursday,,,,,,64
61,,2019,12,19,Thursday,,,,,,64
6,,2019,12,19,Thursday,Springd,Arkansas,7276,,1200,34
72,,2019,12,19,Thursday,,,,,,64
22,,2019,12,19,Thursday,"Nash ",Oklahoma,,Other,1700,5
82,,2019,12,19,Thursday,,,,,,64
22,,2019,12,19,Thursday,,,,,,32
38,,2019,12,19,Thursday,bentonville,Arkansas,72712,Bentonville,1856,63
129,,2019,12,19,Thursday,Clarksville,Arkansas,72,Arkansas Valley Electric,3200,63
82,,2019,12,19,Thursday,,,,,,32
5,,2019,12,19,Thursday,,,,,,34
129,,2019,12,19,Thursday,,,,,,64
129,,2019,12,19,Thursday,,,,,,46
5,,2019,12,19,Thursday,,,,,,32
5,,2019,12,19,Thursday,,,,,,53
5,,2019,12,19,Thursday,,,,,,53
129,,2019,12,19,Thursday,for,Arkansas,,,,30
80,,2019,12,19,Thursday,,,,,,64
22,,2019,12,19,Thursday,Vallian,Oklahoma,,Other,,32
82,,2019,12,19,Thursday,,,,,,39
44,,2019,12,19,Thursday,,,,,,5
22,,2019,12,19,Thursday,,,,,,63
18,,2019,12,19,Thursday,,,,,,5
44,1112958,2019,12,19,Thursday,Owasso,Oklahoma,74055,Public Services Company of Oklahoma,1500,18
18,,2019,12,19,Thursday,,,,,,5
122,,2019,12,19,Thursday,,,,,,32
18,,2019,12,19,Thursday,,,,,,64
22,,2019,12,19,Thursday,,,,,,30
35,,2019,12,19,Thursday,"Norwood ",Missouri,65717,Other,,32
37,,2019,12,19,Thursday,STONEWALL,Oklahoma,,Other,3000,63
18,,2019,12,19,Thursday,,,,,,32
18,,2019,12,19,Thursday,,,,,,5
22,,2019,12,19,Thursday,,,,,,53
44,,2019,12,19,Thursday,,,,,,32
22,,2019,12,19,Thursday,,,,,,53
44,,2019,12,19,Thursday,,,,,,5
22,,2019,12,19,Thursday,,,,,,53
22,,2019,12,19,Thursday,,,,,,32
5,,2019,12,20,Friday,,,,,,34
5,,2019,12,20,Friday,,,,,,5
5,,2019,12,20,Friday,,,,,,32
5,,2019,12,20,Friday,,,,,,53
5,,2019,12,20,Friday,,,,,,53
5,,2019,12,20,Friday,,,,,,63
37,,2019,12,20,Friday,"Sand Springs ",Oklahoma,74063,Public Services Company of Oklahoma,2000,32
26,,2019,12,20,Friday,,,,,,31
37,,2019,12,20,Friday,Conway,Arkansas,72032,,1800,32
85,2711226,2019,12,20,Friday,ATKINS,Arkansas,72823,Entergy,1700,18
5,,2019,12,20,Friday,,,,,,32
129,,2019,12,20,Friday,,,,,,32
18,,2019,12,20,Friday,,,,,,53
37,,2019,12,20,Friday,,,,Siloam Springs,18000,38
5,,2019,12,20,Friday,,,,,,34
22,,2019,12,20,Friday,,,,,,63
129,,2019,12,20,Friday,,,,,,35
